 create table myDataTable ( id int , VehicleCondition varchar (250)   , Age varchar (250)   , Gender varchar (250)   , PassengerGender varchar (250)   , Season varchar (250)   , No_of_Passengers varchar (250)   , Plate_Number varchar (250)   , WeekofMonth varchar (250)   , DriverOccupation varchar (250)   , Speed int   , Label varchar (250)   );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(1   ,'Bad' , '21-40' , 'Male' , 'Female' , 'Bad' , 'three' , 'Bad' , 'Mid' , 'Govt' , 94 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4861   , 'Bad' , '41-Above' , 'Male' , 'Male' , 'Good' , 'three' , 'Good' , 'Mid' , 'NonGov' , 81 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4862   , 'Good' , '21-40' , 'Female' , 'Female' , 'Bad' , 'one' , 'Good' , 'Start' , 'Govt' , 81 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4863   , 'Good' , '21-40' , 'Female' , 'Male' , 'Good' , 'three' , 'Good' , 'Start' , 'NonGov' , 49 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4864   , 'Bad' , '15-20' , 'Male' , 'Female' , 'Bad' , 'three' , 'Good' , 'Start' , 'Govt' , 43 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4865   , 'Good' , '41-Above' , 'Female' , 'Female' , 'Good' , 'three' , 'Good' , 'Mid' , 'NonGov' , 61 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4866   , 'Bad' , '41-Above' , 'Female' , 'Male' , 'Bad' , 'three' , 'Good' , 'Mid' , 'NonGov' , 80 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4867   , 'Good' , '21-40' , 'Male' , 'Female' , 'Good' , 'three' , 'Bad' , 'Start' , 'Govt' , 93 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4868   , 'Good' , '15-20' , 'Female' , 'Female' , 'Bad' , 'one' , 'Bad' , 'Last' , 'NonGov' , 95 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4869   , 'Bad' , '41-Above' , 'Female' , 'Female' , 'Bad' , 'one' , 'Good' , 'Start' , 'NonGov' , 74 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4870   , 'Good' , '41-Above' , 'Male' , 'Male' , 'Good' , 'one' , 'Bad' , 'Mid' , 'Govt' , 42 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4871   , 'Bad' , '41-Above' , 'Female' , 'Female' , 'Good' , 'one' , 'Bad' , 'Mid' , 'NonGov' , 78 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4872   , 'Good' , '15-20' , 'Male' , 'Male' , 'Bad' , 'two' , 'Good' , 'Mid' , 'Govt' , 58 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4873   , 'Bad' , '21-40' , 'Female' , 'Female' , 'Bad' , 'one' , 'Bad' , 'Mid' , 'Govt' , 83 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4874   , 'Good' , '41-Above' , 'Male' , 'Male' , 'Bad' , 'two' , 'Good' , 'Mid' , 'NonGov' , 93 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4875   , 'Good' , '15-20' , 'Female' , 'Male' , 'Bad' , 'three' , 'Bad' , 'Start' , 'NonGov' , 58 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4876   , 'Bad' , '41-Above' , 'Male' , 'Female' , 'Good' , 'three' , 'Good' , 'Start' , 'Govt' , 52 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4877   , 'Bad' , '21-40' , 'Male' , 'Male' , 'Good' , 'three' , 'Bad' , 'Mid' , 'NonGov' , 95 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4878   , 'Good' , '15-20' , 'Male' , 'Female' , 'Good' , 'three' , 'Bad' , 'Start' , 'Govt' , 88 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4879   , 'Bad' , '21-40' , 'Female' , 'Male' , 'Good' , 'two' , 'Good' , 'Mid' , 'NonGov' , 85 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4880   , 'Good' , '21-40' , 'Male' , 'Female' , 'Bad' , 'one' , 'Bad' , 'Mid' , 'Govt' , 76 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4881   , 'Good' , '21-40' , 'Female' , 'Female' , 'Bad' , 'one' , 'Good' , 'Start' , 'Govt' , 75 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4882   , 'Bad' , '15-20' , 'Male' , 'Female' , 'Good' , 'one' , 'Good' , 'Mid' , 'Govt' , 97 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4883   , 'Bad' , '15-20' , 'Female' , 'Male' , 'Good' , 'three' , 'Bad' , 'Last' , 'Govt' , 75 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4884   , 'Good' , '21-40' , 'Female' , 'Male' , 'Bad' , 'three' , 'Good' , 'Last' , 'NonGov' , 88 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4885   , 'Bad' , '41-Above' , 'Male' , 'Female' , 'Good' , 'two' , 'Bad' , 'Last' , 'NonGov' , 45 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4886   , 'Good' , '41-Above' , 'Male' , 'Female' , 'Good' , 'one' , 'Bad' , 'Mid' , 'NonGov' , 94 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4887   , 'Bad' , '41-Above' , 'Female' , 'Male' , 'Good' , 'two' , 'Bad' , 'Mid' , 'NonGov' , 53 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4888   , 'Bad' , '15-20' , 'Male' , 'Male' , 'Bad' , 'two' , 'Good' , 'Start' , 'NonGov' , 49 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4889   , 'Bad' , '21-40' , 'Female' , 'Male' , 'Bad' , 'one' , 'Good' , 'Mid' , 'Govt' , 99 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4890   , 'Good' , '21-40' , 'Male' , 'Female' , 'Bad' , 'three' , 'Good' , 'Mid' , 'NonGov' , 55 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4891   , 'Good' , '15-20' , 'Male' , 'Male' , 'Bad' , 'three' , 'Bad' , 'Mid' , 'Govt' , 81 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4892   , 'Good' , '15-20' , 'Female' , 'Female' , 'Bad' , 'three' , 'Bad' , 'Start' , 'Govt' , 87 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4893   , 'Good' , '21-40' , 'Female' , 'Male' , 'Bad' , 'three' , 'Good' , 'Mid' , 'NonGov' , 59 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4894   , 'Good' , '15-20' , 'Female' , 'Female' , 'Bad' , 'two' , 'Bad' , 'Mid' , 'Govt' , 45 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4895   , 'Good' , '41-Above' , 'Male' , 'Female' , 'Good' , 'two' , 'Good' , 'Start' , 'Govt' , 63 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4896   , 'Bad' , '41-Above' , 'Male' , 'Male' , 'Good' , 'two' , 'Bad' , 'Mid' , 'Govt' , 99 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4897   , 'Bad' , '21-40' , 'Female' , 'Female' , 'Good' , 'three' , 'Bad' , 'Start' , 'NonGov' , 41 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4898   , 'Bad' , '21-40' , 'Male' , 'Male' , 'Good' , 'two' , 'Bad' , 'Last' , 'Govt' , 77 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4899   , 'Good' , '15-20' , 'Female' , 'Male' , 'Bad' , 'three' , 'Bad' , 'Mid' , 'NonGov' , 46 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4900   , 'Good' , '21-40' , 'Male' , 'Male' , 'Good' , 'one' , 'Good' , 'Start' , 'Govt' , 43 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4901   , 'Good' , '15-20' , 'Male' , 'Male' , 'Bad' , 'three' , 'Good' , 'Mid' , 'Govt' , 88 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4902   , 'Bad' , '41-Above' , 'Female' , 'Male' , 'Bad' , 'two' , 'Good' , 'Last' , 'Govt' , 69 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4903   , 'Good' , '41-Above' , 'Male' , 'Male' , 'Bad' , 'three' , 'Bad' , 'Start' , 'NonGov' , 53 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4904   , 'Good' , '21-40' , 'Female' , 'Male' , 'Good' , 'one' , 'Good' , 'Last' , 'NonGov' , 69 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4905   , 'Bad' , '41-Above' , 'Male' , 'Male' , 'Bad' , 'three' , 'Bad' , 'Start' , 'NonGov' , 65 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4906   , 'Good' , '15-20' , 'Male' , 'Male' , 'Good' , 'three' , 'Bad' , 'Mid' , 'Govt' , 60 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4907   , 'Bad' , '21-40' , 'Male' , 'Male' , 'Good' , 'one' , 'Bad' , 'Start' , 'Govt' , 43 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4908   , 'Good' , '15-20' , 'Female' , 'Male' , 'Bad' , 'two' , 'Good' , 'Start' , 'Govt' , 63 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4909   , 'Bad' , '21-40' , 'Male' , 'Female' , 'Good' , 'two' , 'Good' , 'Mid' , 'NonGov' , 60 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4910   , 'Good' , '15-20' , 'Male' , 'Male' , 'Bad' , 'two' , 'Good' , 'Mid' , 'NonGov' , 64 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4911   , 'Good' , '15-20' , 'Female' , 'Female' , 'Good' , 'two' , 'Bad' , 'Last' , 'Govt' , 67 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4912   , 'Good' , '41-Above' , 'Male' , 'Female' , 'Good' , 'two' , 'Good' , 'Start' , 'NonGov' , 89 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4913   , 'Good' , '21-40' , 'Female' , 'Male' , 'Bad' , 'three' , 'Bad' , 'Mid' , 'Govt' , 70 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4914   , 'Bad' , '21-40' , 'Male' , 'Male' , 'Bad' , 'three' , 'Good' , 'Mid' , 'Govt' , 92 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4915   , 'Bad' , '21-40' , 'Female' , 'Male' , 'Good' , 'three' , 'Bad' , 'Last' , 'Govt' , 75 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4916   , 'Good' , '41-Above' , 'Male' , 'Male' , 'Bad' , 'three' , 'Bad' , 'Mid' , 'Govt' , 53 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4917   , 'Bad' , '15-20' , 'Female' , 'Female' , 'Good' , 'two' , 'Bad' , 'Mid' , 'NonGov' , 40 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4918   , 'Bad' , '15-20' , 'Male' , 'Male' , 'Bad' , 'one' , 'Bad' , 'Start' , 'NonGov' , 58 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4919   , 'Bad' , '15-20' , 'Female' , 'Male' , 'Good' , 'one' , 'Good' , 'Last' , 'Govt' , 43 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4920   , 'Bad' , '21-40' , 'Female' , 'Male' , 'Good' , 'two' , 'Bad' , 'Start' , 'NonGov' , 78 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4921   , 'Good' , '21-40' , 'Female' , 'Male' , 'Bad' , 'one' , 'Bad' , 'Start' , 'Govt' , 83 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4922   , 'Good' , '15-20' , 'Male' , 'Female' , 'Good' , 'three' , 'Good' , 'Last' , 'NonGov' , 71 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4923   , 'Bad' , '21-40' , 'Female' , 'Male' , 'Bad' , 'one' , 'Bad' , 'Start' , 'NonGov' , 92 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4924   , 'Bad' , '15-20' , 'Female' , 'Male' , 'Good' , 'two' , 'Bad' , 'Mid' , 'NonGov' , 52 , 'No' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4925   , 'Bad' , '41-Above' , 'Female' , 'Male' , 'Good' , 'one' , 'Good' , 'Start' , 'NonGov' , 70 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4926   , 'Bad' , '41-Above' , 'Female' , 'Female' , 'Good' , 'one' , 'Good' , 'Last' , 'Govt' , 70 , 'Yes' );
 insert into myDataTable ( id ,  VehicleCondition , Age , Gender , PassengerGender , Season , No_of_Passengers , Plate_Number , WeekofMonth , DriverOccupation , Speed , Label ) values(4927   , 'Good' , '15-20' , 'Female' , 'Male' , 'Good' , 'three' , 'Good' , 'Start' , 'NonGov' , 88 , 'Yes' );
